YearBuilt,BuildingArea,Price,Bedroom2,Rooms,Car,Landsize,Type=h,Type=t,Type=u,Regionname=Eastern Metropolitan,Regionname=Eastern Victoria,Regionname=Northern Metropolitan,Regionname=Northern Victoria,Regionname=South-Eastern Metropolitan,Regionname=Southern Metropolitan,Regionname=Western Metropolitan,Regionname=Western Victoria,pca1,pca2
2003.0,267.0,1800000.0,4.0,4.0,2.0,990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,812883.925201422,463.45498543418836
1970.0,88.2,435000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-552116.2054759118,-335.2782232995249
1960.0,108.6,1641000.0,3.0,4.0,1.0,560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,653883.8615375208,54.203653978388125
1980.0,110.0,745500.0,2.0,2.0,1.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-241616.18198169867,-192.98860465583613
1940.0,161.8,1260000.0,3.0,3.0,1.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272883.8374739826,-106.29441185142583
1950.0,150.0,1401000.0,3.0,3.0,2.0,650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,413883.8784319642,178.61127330088394
1985.0,235.0,2250000.0,4.0,4.0,2.0,903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1262883.9073195835,312.39684445187635
1922.0,226.0,1715000.0,4.0,4.0,2.0,705.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,727883.885966184,189.9683874292865
1960.0,108.6,1960000.0,2.0,2.0,1.0,719.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,972883.8805603848,168.04065720829144
1960.0,36.0,250000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-737116.205103974,-309.6768368026385
1960.0,108.6,290000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-697116.2030327617,-314.54269318843626
1960.0,108.6,1708000.0,3.0,3.0,1.0,703.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720883.8810078575,187.71111429596922
1960.0,108.6,758000.0,2.0,2.0,1.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-229116.1727560587,-130.797818536765
1924.0,118.4,1256000.0,3.0,3.0,2.0,378.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268883.8409787776,-73.22245251179751
1920.0,162.0,1918000.0,4.0,4.0,1.0,678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,930883.87780752,133.53301790439986
1990.0,91.0,900000.0,3.0,3.0,1.0,265.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-87116.17332488344,-136.05834800828498
1929.0,153.2,1875000.0,4.0,4.0,2.0,702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,887883.8811877532,163.531339313377
1960.0,108.6,1250000.0,2.0,2.0,1.0,516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262883.85951967735,65.54751470269183
1930.0,168.4,1360000.0,3.0,2.0,1.0,690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,372883.885523695,224.59160636545747
1950.0,142.0,1770000.0,3.0,3.0,2.0,667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,782883.8765958546,143.29373753853815
1960.0,108.6,435000.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-552116.2045883666,-335.06568797782575
2000.0,188.0,1250000.0,3.0,3.0,2.0,326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262883.83468687953,-123.5272219985776
1960.0,108.6,950000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37116.21011555716,-407.9590406960286
1975.0,125.8,260000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-727116.2023968408,-310.09205513017395
1970.0,93.0,822500.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-164616.20946779146,-390.0709993104671
1996.0,90.0,810000.0,2.0,2.0,1.0,210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-177116.1802709484,-178.32135789607884
1940.0,156.0,1322000.0,3.0,3.0,1.0,551.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,334883.86569406657,90.85384748944651
2002.0,128.0,861000.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-126116.20927106765,-395.10425765128826
1960.0,108.6,765000.0,2.0,2.0,2.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-222116.16577134418,-81.7912132728921
1960.0,108.6,973000.0,3.0,3.0,2.0,379.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14116.156849145498,-32.2361835781797
1939.0,189.0,1845000.0,4.0,4.0,1.0,718.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,857883.8848159116,184.17914508319393
1935.0,140.0,1535000.0,3.0,3.0,2.0,578.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,547883.8667619515,87.5236455660367
1935.0,193.0,2005000.0,4.0,4.0,2.0,691.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1017883.8794986709,134.57422886984816
1997.0,92.0,932000.0,3.0,3.0,1.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55116.18576513963,-225.5641181148659
1970.0,153.0,1500000.0,4.0,4.0,2.0,862.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,512883.9070353661,376.64076111237944
1970.0,88.2,260000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-727116.203599062,-310.5094918739623
1937.0,158.0,1390000.0,4.0,4.0,2.0,666.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,402883.88132760476,196.24222789196943
1940.0,124.0,940000.0,3.0,3.0,1.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-47116.1530511811,-9.418661638896165
1970.0,36.0,296000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-691116.2057834121,-316.17717372486214
1980.0,106.0,1850000.0,4.0,4.0,2.0,668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,862883.87408293,132.60848533639913
2011.0,52.0,475000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-512116.2079133901,-341.2933464683384
1998.0,127.0,820000.0,3.0,3.0,1.0,238.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-167116.17518692042,-151.33030971435699
1998.0,137.0,940000.0,3.0,3.0,1.0,382.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-47116.155799047345,-24.214474787975007
1960.0,108.6,1668000.0,3.0,2.0,2.0,595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,680883.8661880683,85.37930805577719
1980.0,163.0,1470000.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,482883.78580786654,-480.94114256744047
1960.0,108.6,981000.0,2.0,2.0,1.0,533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6116.135192653367,120.621132674965
1970.0,69.0,430000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-557116.2060835497,-334.7809761281488
2010.0,44.0,362000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-625116.2069590194,-325.38893543718973
1970.0,65.0,410000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-577116.2060066438,-331.9939924762665
2006.0,111.2,1197000.0,4.0,4.0,2.0,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209883.80680395287,-298.84886954046027
1960.0,108.6,1690000.0,3.0,3.0,2.0,692.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,702883.8796482657,179.2599853470083
1960.0,108.6,447000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-540116.2047179852,-336.7647049923098
1930.0,105.0,1177000.0,2.0,2.0,2.0,452.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,189883.8517003654,11.813232527698094
1970.0,91.0,617500.0,2.0,2.0,1.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-369616.1940664508,-267.08459677533807
1969.6,92.0,479500.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-507616.20581525995,-341.53558825828026
1960.0,108.6,2050000.0,4.0,4.0,2.0,647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1062883.8694320454,83.30883158671217
1970.0,68.0,405000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-582116.2058496451,-331.25340068602236
2005.0,130.0,450000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-537116.2048470736,-336.9061575469615
1960.0,108.6,1061000.0,3.0,3.0,1.0,533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73883.86394978604,109.29905650395281
1940.0,98.0,912500.0,2.0,2.0,1.0,444.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-74616.14701755584,41.185045729745596
1950.0,106.0,1074000.0,3.0,3.0,2.0,355.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86883.83877466437,-70.56872046886181
1960.0,108.6,1021000.0,3.0,3.0,2.0,601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33883.87398043334,182.95701083735867
1920.0,131.0,710000.0,4.0,4.0,1.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-277116.17001790035,-118.7986114787877
1950.0,149.0,837000.0,4.0,4.0,3.0,390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-150116.15225677582,-1.5527078773933256
1960.0,108.6,850000.0,3.0,3.0,1.0,361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-137116.1580702198,-32.825177756501176
1980.0,179.0,850000.0,4.0,4.0,2.0,497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-137116.13681291632,103.96081712333522
1970.0,171.0,520000.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-467116.2035320459,-346.3983316447328
1965.0,56.0,347000.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-640116.2055471767,-323.1800838926578
1960.0,108.6,1225000.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,237883.78693647904,-446.87968481025933
1970.0,75.0,438000.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-549116.2059620693,-335.846331121341
1970.0,88.2,360000.0,2.0,2.0,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-627116.1916808987,-232.6674804953541
1960.0,108.6,620000.0,3.0,2.0,1.0,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-367116.18624113995,-217.25834733585032
1980.0,64.0,415000.0,2.0,2.0,1.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-572116.1949847579,-252.70622471388026
1938.0,125.0,723000.0,3.0,3.0,2.0,302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-264116.1640636262,-73.68883966608954
1970.0,171.0,530000.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-457116.2036410085,-347.8147850032915
1925.0,113.0,967000.0,3.0,3.0,2.0,347.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-20116.160501037793,-63.372990656855265
1950.0,123.0,840000.0,3.0,3.0,1.0,442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-147116.14584474647,49.7325597135015
1950.0,99.0,241000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-746116.202652207,-307.72274695123554
1980.0,162.0,910000.0,3.0,3.0,1.0,412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-77116.15004560637,10.285700522683012
1960.0,108.6,470000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-517116.20496371284,-340.01891700522776
1950.0,131.0,820000.0,3.0,3.0,3.0,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-167116.14563630658,50.652107364598024
1960.0,108.6,850000.0,4.0,4.0,3.0,511.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-137116.13688937912,117.16758394069579
2001.0,148.0,620000.0,3.0,3.0,2.0,255.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-367116.1699720462,-105.78893834553628
1910.0,94.0,875000.0,3.0,3.0,3.0,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-112116.16144222126,-61.57417475724117
1960.0,108.6,520000.0,2.0,2.0,1.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-467116.18460375734,-199.1049518640725
1960.0,108.6,915000.0,3.0,3.0,2.0,434.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-72116.14846067766,30.970615903285488
1930.0,144.0,830000.0,2.0,4.0,2.0,426.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-157116.1469014632,35.35846510387457
1960.0,108.6,510000.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-477116.2053926937,-345.68048999118736
1960.0,108.6,691000.0,3.0,5.0,1.0,466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-296116.1415368444,94.67453703769937
1925.0,96.0,913000.0,3.0,3.0,3.0,448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-74116.14624634381,45.07818210791121
1960.0,101.0,850000.0,2.0,2.0,2.0,462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-137116.14407297585,68.08476613658607
1960.0,108.6,705000.0,2.0,2.0,1.0,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-282116.1639985127,-65.29945078183258
1960.0,108.6,709000.0,3.0,3.0,1.0,405.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-278116.15034433245,31.12948074319958
2006.0,111.2,900000.0,3.0,3.0,3.0,446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-87116.14736964594,45.170582951885464
1960.0,108.6,790000.0,2.0,2.0,1.0,259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-197116.17182925646,-126.327480954346
1940.0,95.0,770000.0,3.0,2.0,1.0,267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-217116.17058134658,-115.66685077291068
1960.0,108.6,326500.0,2.0,2.0,2.0,626.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-660616.1150366749,306.2550110549903
1960.0,108.6,1028000.0,3.0,3.0,2.0,520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40883.86246882093,100.97117196007905
1970.0,44.0,288000.0,1.0,1.0,1.0,628.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-699116.1167544489,313.0046757512118
1925.0,113.0,1151500.0,4.0,3.0,2.0,536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,164383.86420443674,99.5015611924179
1960.0,147.0,860000.0,3.0,3.0,2.0,501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-127116.13708789746,106.17222187990737
1920.0,96.0,805000.0,3.0,3.0,3.0,372.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-182116.15572476215,-15.6359781196906
1960.0,108.6,262500.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-724616.2027364271,-310.64906064023575
1980.0,90.0,450000.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-537116.205760208,-337.3702878588105
1940.0,161.8,935000.0,3.0,3.0,3.0,466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-52116.14195321289,60.70029047525803
1960.0,108.6,830000.0,4.0,4.0,1.0,665.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-157116.11493187837,273.98809547771
1975.0,125.8,456000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-531116.2044995347,-337.8329425702902
1960.0,108.6,660000.0,3.0,3.0,1.0,321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-327116.16167841904,-45.92985206511309
2013.0,82.0,420000.0,2.0,2.0,1.0,781.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-567116.0960570901,447.7748661713646
1960.0,108.6,820000.0,3.0,3.0,2.0,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-167116.16141887032,-54.57689205131593
1960.0,127.0,878000.0,3.0,3.0,1.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-109116.15265413842,-0.5888487098279024
1958.0,111.0,765000.0,2.0,2.0,2.0,672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-222116.11312890647,290.21045501657665
1960.0,140.0,730000.0,3.0,3.0,3.0,628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-257116.11800202818,251.48857219178515
1970.0,94.0,730000.0,2.0,2.0,0.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-257116.1100323893,319.98831457106127
1965.0,102.0,593000.0,3.0,3.0,2.0,605.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-394116.12118085317,247.4694580447697
1930.0,156.0,816000.0,4.0,4.0,2.0,837.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-171116.08830680515,448.4474746569401
1960.0,108.6,720000.0,3.0,3.0,1.0,706.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-267116.10796389944,330.5541246399984
1970.0,88.2,300000.0,2.0,2.0,1.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-687116.1935787529,-242.1743464684643
1950.0,106.0,670000.0,2.0,2.0,2.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-317116.1086030814,328.5921029098523
1960.0,108.6,685000.0,3.0,3.0,1.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-302116.1088589319,326.5086264780129
1950.0,90.0,600000.0,2.0,2.0,1.0,534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-387116.13141723815,175.33413474317737
1928.0,110.0,600000.0,3.0,3.0,1.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-387116.1073041583,338.52117085049906
1975.0,43.0,185000.0,1.0,1.0,1.0,2347.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-802115.873068724,2046.4726909140568
1960.0,108.6,463000.0,3.0,2.0,1.0,199.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-524116.17679078435,-140.03978370538906
1970.0,78.0,319000.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-668116.2045821543,-318.970917954056
1960.0,108.6,660000.0,4.0,4.0,1.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-327116.10858900024,330.04819034400896
1960.0,108.6,625000.0,3.0,3.0,0.0,695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-362116.1084975791,333.00078526911415
1970.0,88.2,791000.0,3.0,3.0,3.0,743.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-196116.10438965666,357.29027916433165
1960.0,108.6,541000.0,2.0,2.0,1.0,497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-446116.1355530433,146.9017979554207
1960.0,108.6,760000.0,3.0,3.0,2.0,534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-227116.13267781673,152.903431843225
1920.0,153.0,840000.0,3.0,3.0,0.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-147116.10825099997,305.0136508308643
1960.0,108.6,145000.0,2.0,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-842116.1963931265,-258.020657101402
1970.0,85.0,460000.0,2.0,2.0,2.0,463.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-527116.1404823283,124.12106831175618
1960.0,108.6,190000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-797116.2019582187,-300.3873035970457
1960.0,108.6,430000.0,3.0,3.0,1.0,131.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-557116.1860363694,-203.36415283344678
2014.0,87.0,507000.0,2.0,2.0,2.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-480116.180138887,-154.44631864787937
1960.0,108.6,892000.0,3.0,3.0,2.0,715.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-95116.10853911271,315.208892581853
1960.0,108.6,695000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-292116.2073784104,-371.8659641992913
1930.0,137.0,1160000.0,3.0,3.0,2.0,553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172883.86724690115,115.56505756009116
1930.0,176.0,1330000.0,3.0,3.0,1.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,342883.8303378269,-166.05417687847623
1963.0,111.65,695000.0,2.0,2.0,1.0,1035.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-292116.06119632575,663.1073709515398
1995.0,131.0,812000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-175116.2085126272,-388.1437815501991
1960.0,108.6,350000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-637116.203675212,-323.0341548213526
1960.0,108.6,630000.0,2.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-357116.1925607759,-262.67134018363987
1970.0,68.0,636500.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-350616.20833416935,-364.0201664136493
1960.0,108.6,445000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-542116.2046949333,-336.48059508484283
1970.0,78.0,710000.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-277116.20877868065,-374.31385024011325
1970.0,110.0,640000.0,2.0,2.0,1.0,1784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-347115.9550406705,1419.8356797252004
1938.0,163.0,1010000.0,2.0,2.0,2.0,553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22883.86960238107,137.08870707235465
1960.0,80.0,305000.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-682116.2041764333,-316.9777454463443
2004.0,87.0,400000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-587116.2057728638,-330.30148400424537
